Employee_ID,Age,Gender,Department,Job_Role,Experience,Education,Salary,Performance_Score,Job_Satisfaction,Overtime,Work_Hours,Remote_Work,Training_Hours,Projects,Promotion_Last_5Yrs,Joining_Date,Attrition,City,Employment_Type,Manager_Rating,Sick_Leaves,Attrition_Flag,Salary_Thousands
506,23.0,Male,HR,Sales Executive,2,Master,58079.0,2,10.0,No,43,No,17,3,No,2013-08-18,No,Rawalpindi,Full-Time,4,8,0,58.079
507,23.0,Male,Finance,Financial Analyst,2,Bachelor,48260.0,5,4.0,Yes,54,No,72,1,Yes,2018-07-09,Yes,Lahore,Contract,10,0,1,48.26
508,58.0,Female,Marketing,SEO Executive,0,Master,43554.0,3,9.0,No,48,No,80,3,No,2012-05-07,No,Lahore,Full-Time,9,6,0,43.554
509,28.0,Female,Marketing,SEO Executive,7,PhD,121280.0,3,6.0,Yes,50,No,68,6,No,2017-04-13,No,Lahore,Full-Time,6,7,0,121.28
510,26.0,Male,Marketing,Marketing Specialist,4,Bachelor,98395.0,2,8.0,Yes,48,Yes,75,3,No,2014-10-08,No,Lahore,Contract,7,14,0,98.395
511,35.0,Male,HR,HR Executive,5,Bachelor,70383.0,1,7.0,No,55,Yes,16,6,No,2016-06-30,No,Karachi,Contract,6,10,0,70.383
512,27.0,Female,Marketing,Marketing Specialist,6,PhD,102894.0,3,5.0,Yes,40,No,32,9,No,2023-01-05,No,Faisalabad,Full-Time,8,13,0,102.894
513,54.0,Male,IT,Software Engineer,17,Bachelor,196779.0,5,8.0,Yes,40,Yes,78,15,No,2017-04-13,No,Rawalpindi,Contract,9,0,0,196.779
514,40.0,Male,HR,HR Executive,11,Bachelor,175671.0,2,10.0,No,44,Yes,62,11,No,2022-11-16,No,Peshawar,Full-Time,5,7,0,175.671
515,29.0,Male,HR,HR Executive,5,PhD,75043.0,2,7.0,Yes,47,Yes,52,3,No,2024-01-28,No,Islamabad,Contract,7,1,0,75.043
516,28.0,Male,HR,Recruiter,2,Bachelor,53600.0,4,10.0,No,40,No,62,1,Yes,2015-05-19,No,Karachi,Full-Time,5,5,0,53.6
517,33.0,Female,Sales,Sales Manager,4,Master,94032.0,2,7.0,No,44,No,16,3,No,2012-10-27,No,Islamabad,Full-Time,7,3,0,94.032
518,56.0,Male,IT,Software Engineer,35,Master,156924.0,5,4.0,Yes,39,Yes,70,10,Yes,2011-11-20,Yes,Rawalpindi,Full-Time,5,2,1,156.924
519,38.0,Female,Marketing,Marketing Specialist,10,PhD,102884.0,4,7.0,Yes,41,Yes,16,9,No,2019-09-08,No,Lahore,Full-Time,10,4,0,102.884
520,56.0,Male,IT,Data Analyst,20,Master,194260.0,1,5.0,Yes,35,Yes,8,8,No,2026-08-05,No,Lahore,Contract,10,2,0,194.26
521,27.0,Male,HR,HR Executive,3,Bachelor,71875.0,2,8.0,No,45,Yes,69,3,No,2016-11-04,No,Rawalpindi,Contract,6,9,0,71.875
522,40.0,Male,Finance,Accountant,4,PhD,79410.0,5,5.0,Yes,37,Yes,41,6,No,2021-05-07,No,Faisalabad,Contract,10,1,0,79.41
523,54.0,Female,Sales,Sales Executive,29,Bachelor,150366.0,2,10.0,No,46,Yes,51,12,No,2023-04-25,No,Karachi,Full-Time,7,8,0,150.366
524,46.0,Male,HR,Recruiter,7,Master,133533.0,3,6.0,No,36,No,26,7,No,2021-05-15,No,Lahore,Contract,6,12,0,133.533
525,52.0,Male,Marketing,Marketing Specialist,26,Bachelor,228918.0,5,5.0,Yes,35,Yes,13,15,Yes,2022-11-28,No,Lahore,Contract,6,1,0,228.918
526,38.0,Male,IT,Data Analyst,17,PhD,184289.0,2,9.0,No,50,Yes,71,12,No,2025-11-02,No,Peshawar,Full-Time,8,6,0,184.289
527,47.0,Female,HR,HR Executive,7,Bachelor,109273.0,5,4.0,Yes,44,No,57,9,Yes,2014-08-02,Yes,Peshawar,Full-Time,9,9,1,109.273
528,45.0,Female,Sales,Sales Executive,6,Bachelor,105384.0,1,7.0,No,47,No,25,9,No,2011-11-25,No,Islamabad,Contract,10,11,0,105.384
529,33.0,Female,Finance,Accountant,12,Bachelor,194555.0,3,6.0,Yes,35,No,53,10,No,2013-11-17,No,Peshawar,Contract,5,9,0,194.555
530,54.0,Male,Finance,Financial Analyst,14,PhD,181646.0,3,8.0,No,39,Yes,48,10,No,2013-06-27,No,Karachi,Contract,6,1,0,181.646
531,37.0,Male,IT,Data Analyst,6,Bachelor,134485.0,5,6.0,No,38,Yes,23,8,Yes,2021-08-20,No,Islamabad,Full-Time,6,3,0,134.485
532,55.0,Female,Marketing,SEO Executive,7,PhD,115800.0,1,8.0,No,41,Yes,22,10,No,2020-01-20,No,Karachi,Full-Time,9,12,0,115.8
533,48.0,Male,HR,HR Executive,23,Bachelor,249404.0,4,7.0,No,49,Yes,6,13,Yes,2014-11-12,No,Karachi,Contract,4,5,0,249.404
534,28.0,Female,IT,DevOps Engineer,6,Bachelor,139137.0,1,8.0,No,47,No,68,10,No,2022-02-01,No,Faisalabad,Full-Time,5,8,0,139.137
535,48.0,Male,Marketing,Marketing Specialist,19,PhD,198222.0,2,6.0,No,37,Yes,20,13,No,2023-02-05,No,Lahore,Contract,4,9,0,198.222
536,36.0,Male,Marketing,SEO Executive,12,PhD,153457.0,4,3.0,Yes,40,Yes,69,10,Yes,2014-02-10,Yes,Rawalpindi,Contract,5,4,1,153.457
537,43.0,Female,Finance,Financial Analyst,2,Bachelor,62787.0,3,8.0,No,51,Yes,51,3,No,2020-09-14,No,Islamabad,Full-Time,5,0,0,62.787
538,47.0,Female,HR,Recruiter,13,PhD,165271.0,4,5.0,Yes,35,Yes,12,10,No,2022-10-24,No,Karachi,Full-Time,10,6,0,165.271
539,23.0,Female,Sales,Sales Executive,0,PhD,50498.0,2,3.0,Yes,40,No,48,3,No,2013-04-24,Yes,Rawalpindi,Full-Time,4,11,1,50.498
540,49.0,Male,Marketing,Marketing Specialist,15,PhD,223580.0,5,7.0,No,51,No,10,10,No,2023-11-19,No,Rawalpindi,Contract,5,3,0,223.58
541,55.0,Female,Marketing,Marketing Specialist,12,Master,212506.0,4,3.0,Yes,41,No,20,10,No,2026-01-24,Yes,Islamabad,Full-Time,4,1,1,212.506
542,25.0,Female,IT,DevOps Engineer,4,PhD,96322.0,3,6.0,Yes,40,No,37,5,No,2013-03-20,No,Peshawar,Full-Time,8,5,0,96.322
543,58.0,Female,Marketing,SEO Executive,18,PhD,161751.0,2,10.0,No,46,Yes,23,12,No,2011-12-24,No,Peshawar,Contract,8,10,0,161.751
544,23.0,Female,IT,Data Analyst,2,PhD,69181.0,1,10.0,No,42,Yes,60,1,No,2016-04-10,No,Lahore,Full-Time,5,12,0,69.181
545,48.0,Male,Marketing,Marketing Specialist,17,Master,233917.0,4,5.0,Yes,48,No,27,9,Yes,2021-10-03,No,Lahore,Contract,10,6,0,233.917
546,42.0,Female,Marketing,Marketing Specialist,20,Bachelor,236148.0,3,10.0,No,35,No,20,8,No,2025-12-19,No,Faisalabad,Full-Time,10,4,0,236.148
547,43.0,Male,Marketing,SEO Executive,17,Bachelor,221368.0,4,5.0,Yes,43,No,78,10,No,2017-07-18,No,Rawalpindi,Contract,9,12,0,221.368
548,22.0,Female,IT,Software Engineer,1,Bachelor,65116.0,5,8.0,No,53,Yes,37,1,No,2022-04-27,No,Peshawar,Full-Time,6,6,0,65.116
549,37.0,Female,Marketing,Marketing Specialist,16,Master,153860.0,4,7.0,Yes,42,Yes,70,10,No,2012-09-25,No,Karachi,Full-Time,10,13,0,153.86
550,25.0,Male,Sales,Sales Executive,3,PhD,72661.0,5,7.0,Yes,35,Yes,53,4,No,2021-12-14,No,Lahore,Full-Time,6,1,0,72.661
551,60.0,Male,IT,Data Analyst,20,Bachelor,173224.0,5,7.0,No,55,Yes,11,11,No,2021-01-01,No,Rawalpindi,Contract,7,11,0,173.224
552,53.0,Female,Finance,Accountant,28,PhD,171274.0,4,6.0,No,47,Yes,22,8,Yes,2013-02-14,No,Islamabad,Contract,5,11,0,171.274
553,46.0,Male,Sales,Sales Manager,5,PhD,95202.0,1,7.0,No,51,Yes,29,5,No,2023-03-08,No,Peshawar,Full-Time,7,6,0,95.202
554,27.0,Male,Sales,Sales Executive,2,Master,46639.0,4,4.0,Yes,49,No,6,2,Yes,2024-05-07,Yes,Peshawar,Full-Time,4,6,1,46.639
555,22.0,Female,Marketing,Marketing Specialist,0,Bachelor,67039.0,3,7.0,No,49,No,53,3,No,2020-08-07,No,Rawalpindi,Full-Time,5,3,0,67.039
556,26.0,Female,HR,Recruiter,2,Master,63789.0,5,7.0,Yes,36,No,42,1,No,2013-05-30,Yes,Faisalabad,Full-Time,6,1,1,63.789
557,37.0,Female,Finance,Accountant,6,PhD,126106.0,5,7.0,No,39,No,70,9,Yes,2026-05-09,No,Islamabad,Full-Time,4,5,0,126.106
558,27.0,Female,IT,Software Engineer,6,PhD,106706.0,3,4.0,Yes,48,No,67,7,No,2023-05-03,Yes,Faisalabad,Full-Time,8,14,1,106.706
559,29.0,Male,HR,HR Executive,8,PhD,101910.0,2,6.0,Yes,49,No,80,8,No,2016-10-20,No,Islamabad,Contract,8,13,0,101.91
560,52.0,Male,IT,Data Analyst,25,Master,217931.0,1,7.0,No,35,Yes,15,10,No,2018-01-08,No,Lahore,Contract,6,5,0,217.931
561,42.0,Male,HR,Recruiter,2,Master,40486.0,5,6.0,No,38,No,77,2,Yes,2017-02-25,No,Peshawar,Contract,7,4,0,40.486
562,30.0,Female,IT,DevOps Engineer,9,Master,136538.0,5,7.0,Yes,43,No,74,10,Yes,2019-03-09,No,Rawalpindi,Full-Time,10,9,0,136.538
563,24.0,Female,HR,HR Executive,0,PhD,119197.5,4,10.0,No,54,No,21,3,No,2016-09-17,No,Peshawar,Full-Time,9,9,0,119.1975
564,27.0,Female,Marketing,Marketing Specialist,2,Master,66550.0,4,6.0,Yes,46,Yes,74,1,No,2024-05-03,No,Peshawar,Contract,4,12,0,66.55
565,56.0,Male,Sales,Sales Executive,1,PhD,52466.0,5,9.0,No,55,No,73,1,Yes,2023-12-06,No,Rawalpindi,Contract,4,15,0,52.466
566,54.0,Female,Marketing,SEO Executive,9,Bachelor,132368.0,5,5.0,Yes,51,No,28,6,Yes,2013-03-06,No,Islamabad,Full-Time,6,7,0,132.368
567,45.0,Female,Finance,Accountant,12,PhD,239864.0,5,8.0,Yes,35,Yes,40,15,No,2026-01-03,No,Faisalabad,Contract,4,5,0,239.864
568,38.0,Male,Finance,Financial Analyst,16,Master,175704.0,3,10.0,No,54,Yes,36,10,No,2021-02-16,No,Rawalpindi,Contract,10,4,0,175.704
569,47.0,Male,Marketing,SEO Executive,6,PhD,122294.0,2,9.0,No,37,Yes,73,9,No,2024-01-10,No,Faisalabad,Full-Time,6,10,0,122.294
570,46.0,Male,HR,Recruiter,18,Bachelor,241042.0,3,10.0,No,54,Yes,33,11,No,2022-03-16,No,Rawalpindi,Full-Time,8,3,0,241.042
571,45.0,Male,Sales,Sales Manager,20,Master,200630.0,1,6.0,No,45,No,38,13,No,2018-02-16,No,Faisalabad,Contract,8,7,0,200.63
572,29.0,Male,HR,Recruiter,1,Master,45400.0,2,5.0,Yes,45,No,9,1,No,2022-08-08,No,Faisalabad,Contract,8,2,0,45.4
573,41.0,Male,HR,Recruiter,10,Master,121415.0,2,6.0,Yes,41,No,32,8,No,2026-01-28,No,Rawalpindi,Full-Time,4,13,0,121.415
574,37.0,Female,Marketing,Marketing Specialist,14,Master,231365.0,2,5.0,Yes,55,No,16,12,No,2015-08-24,No,Karachi,Full-Time,9,1,0,231.365
575,46.0,Male,HR,Recruiter,22,PhD,223595.0,5,7.0,No,39,Yes,39,8,Yes,2023-09-20,No,Faisalabad,Contract,9,11,0,223.595
576,47.0,Male,Marketing,SEO Executive,4,Master,83634.0,3,8.0,No,53,No,73,3,No,2019-09-01,No,Faisalabad,Contract,10,14,0,83.634
577,30.0,Female,Finance,Accountant,5,PhD,87738.0,5,8.0,No,46,No,27,5,Yes,2018-11-06,No,Islamabad,Contract,7,4,0,87.738
578,49.0,Female,IT,DevOps Engineer,0,Bachelor,41404.0,3,4.0,Yes,55,Yes,14,1,No,2018-02-16,No,Karachi,Full-Time,6,7,0,41.404
579,42.0,Male,IT,Data Analyst,6,Bachelor,131491.0,5,8.0,No,55,Yes,17,6,No,2022-07-24,No,Islamabad,Contract,5,9,0,131.491
580,46.0,Female,Marketing,SEO Executive,4,Master,83863.0,4,8.0,No,44,Yes,5,6,Yes,2015-08-15,No,Peshawar,Full-Time,9,4,0,83.863
581,35.0,Male,Finance,Financial Analyst,8,Bachelor,148303.0,2,8.0,Yes,37,Yes,23,7,No,2024-05-15,No,Lahore,Full-Time,10,0,0,148.303
582,25.0,Female,Finance,Accountant,0,Bachelor,53610.0,4,9.0,No,41,No,8,2,No,2024-01-21,No,Faisalabad,Full-Time,5,5,0,53.61
583,51.0,Male,Marketing,Marketing Specialist,25,Bachelor,210851.0,3,7.0,No,46,No,22,13,No,2012-11-22,No,Islamabad,Contract,9,12,0,210.851
584,42.0,Male,Marketing,Marketing Specialist,19,Bachelor,200123.0,1,4.0,Yes,36,No,20,11,No,2024-10-26,Yes,Faisalabad,Contract,7,15,1,200.123
585,34.0,Female,Sales,Sales Executive,12,PhD,223988.0,1,8.0,Yes,40,Yes,78,10,No,2015-04-03,No,Peshawar,Full-Time,6,6,0,223.988
586,28.0,Female,Sales,Sales Executive,5,PhD,90983.0,2,8.0,Yes,52,Yes,26,5,No,2018-07-26,No,Faisalabad,Full-Time,8,10,0,90.983
587,58.0,Male,HR,Accountant,20,PhD,204771.0,4,9.0,No,55,No,33,9,No,2020-10-01,No,Islamabad,Contract,9,5,0,204.771
588,58.0,Female,HR,HR Executive,16,Master,230112.0,2,9.0,No,54,Yes,28,9,No,2017-04-12,No,Faisalabad,Contract,7,5,0,230.112
589,25.0,Female,IT,Software Engineer,1,PhD,64895.0,4,7.0,Yes,38,No,46,3,Yes,2012-01-10,No,Faisalabad,Contract,9,4,0,64.895
590,23.0,Male,HR,HR Executive,0,Master,57956.0,2,8.0,No,36,No,64,1,No,2024-05-11,No,Rawalpindi,Full-Time,4,14,0,57.956
591,54.0,Female,HR,Recruiter,11,Bachelor,157979.0,2,10.0,No,43,Yes,54,8,No,2014-04-28,No,Peshawar,Contract,4,2,0,157.979
592,29.0,Female,Marketing,SEO Executive,1,Master,68573.0,5,8.0,Yes,37,Yes,78,3,No,2014-10-11,No,Lahore,Full-Time,10,5,0,68.573
593,41.0,Male,IT,Software Engineer,15,Master,157430.0,1,6.0,No,48,Yes,31,11,No,2023-07-25,No,Peshawar,Full-Time,8,15,0,157.43
594,31.0,Female,Marketing,Marketing Specialist,0,PhD,43786.0,2,6.0,No,49,No,22,1,No,2016-09-12,No,Lahore,Full-Time,4,1,0,43.786
595,29.0,Male,Marketing,Marketing Specialist,6,Master,111842.0,1,7.0,No,36,Yes,48,6,No,2024-10-19,No,Karachi,Full-Time,8,14,0,111.842
596,24.0,Female,HR,HR Executive,1,Master,46828.0,1,7.0,No,40,No,71,3,No,2022-02-10,No,Rawalpindi,Contract,9,3,0,46.828
597,28.0,Male,Finance,Accountant,4,Bachelor,90491.0,3,9.0,No,35,Yes,24,4,No,2015-09-27,No,Faisalabad,Contract,10,9,0,90.491
598,59.0,Male,HR,HR Executive,23,Master,158653.0,2,6.0,No,53,Yes,79,8,No,2011-09-30,No,Peshawar,Contract,9,15,0,158.653
599,51.0,Male,IT,Software Engineer,4,Master,81764.0,5,8.0,No,47,Yes,32,5,Yes,2025-10-25,No,Lahore,Contract,6,0,0,81.764
600,31.0,Female,HR,HR Executive,0,Master,60127.0,4,10.0,No,52,No,12,1,Yes,2012-11-17,No,Karachi,Contract,5,5,0,60.127
601,49.0,Female,Sales,Sales Executive,27,PhD,179910.0,2,4.0,Yes,44,No,45,10,No,2022-05-25,No,Karachi,Contract,10,8,0,179.91
602,40.0,Male,IT,Software Engineer,7,Bachelor,140379.0,4,10.0,No,53,No,59,8,Yes,2018-12-03,No,Karachi,Full-Time,7,9,0,140.379
603,59.0,Female,HR,Financial Analyst,23,Master,182256.0,4,3.0,Yes,38,No,64,12,Yes,2022-12-19,Yes,Rawalpindi,Full-Time,10,13,1,182.256
604,29.0,Male,HR,Marketing Specialist,0,Bachelor,58148.0,1,9.0,No,47,Yes,67,1,No,2021-12-14,No,Karachi,Contract,7,5,0,58.148
605,56.0,Male,Marketing,Marketing Specialist,33,Bachelor,208688.0,2,3.0,Yes,35,No,12,9,No,2021-04-13,Yes,Peshawar,Contract,8,14,1,208.688
606,48.0,Female,Marketing,Marketing Specialist,3,Bachelor,93351.0,3,9.0,No,36,No,72,4,No,2018-12-16,No,Karachi,Contract,4,8,0,93.351
607,47.0,Male,Finance,Accountant,3,PhD,70571.0,2,10.0,No,52,No,59,6,No,2023-06-28,No,Lahore,Full-Time,6,13,0,70.571
608,23.0,Male,Finance,Financial Analyst,0,PhD,46519.0,2,6.0,Yes,47,No,37,3,No,2012-12-27,No,Karachi,Contract,8,13,0,46.519
609,27.0,Female,Sales,Sales Executive,4,Bachelor,97220.0,4,6.0,Yes,36,No,56,4,Yes,2014-12-02,No,Faisalabad,Full-Time,4,13,0,97.22
610,59.0,Male,Finance,Financial Analyst,4,Bachelor,89284.0,4,7.0,Yes,43,Yes,38,6,Yes,2021-12-21,No,Karachi,Contract,4,7,0,89.284
611,58.0,Male,Marketing,SEO Executive,20,Bachelor,191506.0,1,7.0,Yes,54,No,68,10,No,2016-03-09,No,Peshawar,Full-Time,6,12,0,191.506
612,36.0,Male,Marketing,SEO Executive,6,Master,144902.0,4,6.0,No,54,Yes,57,6,Yes,2020-04-26,No,Faisalabad,Contract,7,12,0,144.902
613,40.0,Male,HR,Recruiter,15,Master,182537.0,2,10.0,No,45,Yes,31,11,No,2018-09-10,No,Faisalabad,Contract,10,9,0,182.537
614,50.0,Male,Marketing,Marketing Specialist,2,PhD,68948.0,2,10.0,No,41,Yes,70,2,No,2019-07-23,No,Islamabad,Full-Time,4,14,0,68.948
615,27.0,Female,HR,HR Executive,0,Bachelor,60670.0,3,4.0,Yes,52,Yes,52,3,No,2017-12-23,Yes,Peshawar,Full-Time,4,14,1,60.67
616,23.0,Female,IT,Data Analyst,2,PhD,57911.0,3,5.0,Yes,52,Yes,20,2,No,2022-10-13,No,Karachi,Full-Time,6,14,0,57.911
617,58.0,Female,Marketing,Marketing Specialist,32,Master,220660.0,1,8.0,No,35,Yes,58,10,No,2016-07-22,No,Rawalpindi,Full-Time,10,15,0,220.66
618,33.0,Male,Sales,Sales Executive,6,PhD,139038.0,1,8.0,Yes,55,Yes,70,9,No,2022-02-19,No,Karachi,Contract,10,15,0,139.038
619,32.0,Female,Marketing,SEO Executive,8,PhD,147592.0,5,4.0,Yes,50,No,10,9,Yes,2015-08-29,Yes,Karachi,Contract,9,11,1,147.592
620,49.0,Male,IT,DevOps Engineer,11,Master,222331.0,2,3.0,Yes,44,No,53,11,No,2015-05-14,Yes,Karachi,Contract,7,11,1,222.331
621,33.0,Female,Marketing,SEO Executive,10,Bachelor,146006.0,5,5.0,Yes,47,No,59,8,No,2013-05-28,No,Faisalabad,Contract,7,0,0,146.006
622,31.0,Male,Marketing,SEO Executive,7,Bachelor,106698.0,2,3.0,Yes,46,No,40,9,No,2014-06-26,No,Lahore,Contract,5,4,0,106.698
623,39.0,Female,Marketing,Marketing Specialist,17,PhD,230488.0,4,10.0,No,43,No,24,8,Yes,2013-05-22,No,Faisalabad,Full-Time,5,14,0,230.488
624,26.0,Male,Sales,Sales Executive,2,Bachelor,59218.0,2,4.0,Yes,54,Yes,57,3,No,2019-08-19,Yes,Lahore,Full-Time,6,3,1,59.218
625,22.0,Female,Sales,Sales Manager,0,Bachelor,50525.0,5,8.0,No,47,Yes,26,3,No,2023-01-11,No,Karachi,Contract,4,11,0,50.525
626,38.0,Male,Sales,Sales Executive,3,Master,98607.0,3,9.0,No,35,No,13,4,No,2014-05-16,No,Islamabad,Full-Time,6,15,0,98.607
627,40.0,Female,IT,DevOps Engineer,9,PhD,135828.0,1,6.0,No,47,Yes,17,10,No,2014-11-03,No,Faisalabad,Full-Time,10,8,0,135.828
628,48.0,Male,Sales,Sales Manager,25,Bachelor,201710.0,3,5.0,Yes,48,No,75,14,No,2018-11-09,No,Islamabad,Full-Time,8,14,0,201.71
629,58.0,Female,Marketing,SEO Executive,5,Master,80274.0,1,5.0,Yes,54,Yes,12,3,No,2022-06-19,No,Islamabad,Contract,4,15,0,80.274
630,24.0,Female,HR,Recruiter,0,Bachelor,53843.0,1,7.0,No,54,Yes,58,3,No,2026-03-30,No,Rawalpindi,Full-Time,5,10,0,53.843
631,28.0,Female,Sales,Sales Executive,5,Master,82418.0,1,7.0,No,35,Yes,43,6,No,2019-06-19,No,Faisalabad,Full-Time,4,8,0,82.418
632,46.0,Female,IT,Data Analyst,21,Master,206536.0,4,8.0,No,45,No,25,15,No,2015-11-03,No,Peshawar,Contract,4,0,0,206.536
633,53.0,Female,Sales,Sales Manager,21,PhD,190438.0,2,5.0,Yes,51,No,21,13,No,2013-02-06,No,Karachi,Contract,5,7,0,190.438
634,46.0,Male,Finance,Financial Analyst,20,Bachelor,241828.0,1,6.0,No,47,No,34,12,No,2014-07-04,No,Rawalpindi,Contract,4,1,0,241.828
635,33.0,Male,Sales,Sales Executive,2,Bachelor,64970.0,4,10.0,No,50,No,22,2,Yes,2015-01-03,No,Islamabad,Full-Time,7,10,0,64.97
636,28.0,Male,Sales,Sales Executive,2,Master,43024.0,5,6.0,No,43,Yes,5,2,No,2014-04-15,No,Peshawar,Full-Time,10,0,0,43.024
637,40.0,Female,Marketing,SEO Executive,8,Bachelor,137869.0,3,8.0,No,35,No,22,10,No,2011-10-22,No,Karachi,Full-Time,7,13,0,137.869
638,26.0,Male,HR,Recruiter,5,Bachelor,76681.0,2,10.0,No,50,Yes,60,5,No,2019-08-10,No,Lahore,Full-Time,9,11,0,76.681
639,51.0,Female,Sales,Sales Executive,26,PhD,184698.0,3,5.0,Yes,38,No,37,10,No,2015-09-16,No,Lahore,Contract,5,11,0,184.698
640,49.0,Female,IT,Software Engineer,9,PhD,142743.0,3,4.0,Yes,39,Yes,19,9,No,2026-03-18,Yes,Islamabad,Contract,9,4,1,142.743
641,56.0,Female,Sales,Sales Manager,5,Master,95039.0,2,4.0,Yes,44,No,26,4,No,2019-11-23,No,Rawalpindi,Contract,9,0,0,95.039
642,32.0,Male,Marketing,SEO Executive,7,Master,142929.0,1,8.0,No,37,Yes,10,10,No,2022-01-21,No,Peshawar,Full-Time,10,8,0,142.929
643,46.0,Male,HR,HR Executive,10,PhD,117482.0,2,10.0,No,42,Yes,9,10,No,2013-06-27,No,Faisalabad,Full-Time,6,3,0,117.482
644,47.0,Female,IT,DevOps Engineer,15,PhD,205703.0,2,9.0,No,43,No,38,13,No,2024-08-15,No,Islamabad,Full-Time,6,8,0,205.703
645,35.0,Female,IT,DevOps Engineer,11,Bachelor,209026.0,1,10.0,No,55,Yes,20,9,No,2018-12-16,No,Rawalpindi,Full-Time,9,4,0,209.026
646,56.0,Female,Sales,Sales Manager,27,PhD,240518.0,3,6.0,Yes,50,No,18,8,No,2024-09-07,No,Faisalabad,Full-Time,6,8,0,240.518
647,46.0,Male,HR,Recruiter,1,Bachelor,63280.0,2,4.0,Yes,39,Yes,80,2,No,2020-03-16,No,Peshawar,Contract,6,14,0,63.28
648,58.0,Male,HR,HR Executive,9,Bachelor,101971.0,2,4.0,Yes,41,Yes,78,9,No,2018-08-20,Yes,Peshawar,Contract,8,6,1,101.971
649,29.0,Male,IT,Software Engineer,2,Bachelor,40533.0,5,6.0,No,49,No,19,1,No,2018-03-15,No,Lahore,Full-Time,7,1,0,40.533
650,22.0,Male,Sales,Sales Executive,1,Bachelor,66111.0,3,10.0,No,42,No,36,1,No,2014-05-12,No,Karachi,Contract,4,2,0,66.111
651,52.0,Female,Marketing,Marketing Specialist,26,PhD,175557.0,3,7.0,No,53,Yes,9,13,No,2012-05-13,No,Peshawar,Full-Time,7,0,0,175.557
652,47.0,Male,IT,Data Analyst,0,Master,64320.0,4,9.0,No,37,Yes,10,3,No,2025-09-17,No,Islamabad,Contract,7,13,0,64.32
653,27.0,Male,Sales,Sales Manager,0,PhD,49800.0,1,6.0,No,42,Yes,62,1,No,2018-10-05,No,Rawalpindi,Contract,9,10,0,49.8
654,52.0,Male,Sales,Sales Manager,0,Master,54086.0,5,4.0,Yes,44,No,73,2,No,2023-12-05,No,Faisalabad,Full-Time,5,12,0,54.086
655,55.0,Male,Sales,Sales Executive,34,Master,211928.0,5,4.0,Yes,46,No,80,15,No,2017-08-09,Yes,Faisalabad,Full-Time,4,13,1,211.928
656,51.0,Female,IT,DevOps Engineer,0,PhD,44145.0,1,9.0,No,48,No,71,1,No,2012-09-14,No,Faisalabad,Full-Time,5,5,0,44.145
657,27.0,Male,IT,Data Analyst,6,PhD,104773.0,3,9.0,No,51,Yes,63,9,No,2021-01-13,No,Islamabad,Full-Time,6,15,0,104.773
658,30.0,Female,Finance,Accountant,4,Master,95692.0,1,4.0,Yes,55,No,16,3,No,2012-05-25,Yes,Faisalabad,Full-Time,8,12,1,95.692
659,32.0,Male,Finance,Accountant,9,Master,129443.0,3,8.0,No,46,Yes,18,6,No,2013-10-31,No,Islamabad,Full-Time,9,11,0,129.443
660,24.0,Female,Finance,Financial Analyst,3,PhD,97686.0,2,6.0,No,46,Yes,78,4,No,2020-01-14,No,Lahore,Full-Time,10,0,0,97.686
661,40.0,Male,IT,DevOps Engineer,22,Master,156925.0,2,10.0,No,39,No,27,15,No,2016-02-25,No,Rawalpindi,Contract,5,5,0,156.925
662,39.0,Male,Marketing,SEO Executive,1,Bachelor,45272.0,3,3.0,Yes,49,Yes,22,3,No,2026-07-03,Yes,Rawalpindi,Full-Time,9,13,1,45.272
663,22.0,Female,Marketing,SEO Executive,0,Bachelor,42997.0,5,5.0,Yes,35,No,18,1,Yes,2013-05-15,No,Islamabad,Full-Time,6,2,0,42.997
664,24.0,Female,Sales,Sales Executive,1,Master,46540.0,1,9.0,No,37,No,6,1,No,2023-01-23,No,Karachi,Full-Time,7,0,0,46.54
665,54.0,Female,Finance,Accountant,20,PhD,234654.0,5,7.0,No,49,Yes,57,10,No,2020-09-09,No,Islamabad,Full-Time,8,11,0,234.654
666,29.0,Female,Finance,Financial Analyst,1,PhD,55536.0,3,5.0,Yes,52,Yes,14,1,No,2023-06-16,No,Peshawar,Full-Time,10,1,0,55.536
667,31.0,Female,Finance,Accountant,8,PhD,114534.0,1,7.0,Yes,44,No,61,7,No,2014-12-24,No,Faisalabad,Contract,7,8,0,114.534
668,31.0,Female,HR,Recruiter,8,Bachelor,135761.0,1,8.0,No,48,Yes,80,9,No,2019-06-08,No,Rawalpindi,Contract,9,7,0,135.761
669,57.0,Female,Finance,Accountant,11,Master,232656.0,4,6.0,Yes,52,No,47,12,No,2018-05-09,No,Lahore,Contract,5,1,0,232.656
670,47.0,Female,Finance,Accountant,14,PhD,160493.0,4,5.0,Yes,41,Yes,9,13,Yes,2018-03-27,No,Islamabad,Contract,5,10,0,160.493
671,41.0,Male,IT,Data Analyst,19,Bachelor,160922.0,4,8.0,No,51,Yes,7,9,No,2024-06-30,No,Lahore,Full-Time,10,4,0,160.922
672,25.0,Male,Sales,Sales Manager,1,PhD,63497.0,3,6.0,No,45,Yes,27,3,No,2026-06-12,No,Karachi,Contract,5,0,0,63.497
673,50.0,Female,HR,HR Executive,25,PhD,151386.0,4,4.0,Yes,36,No,19,10,Yes,2016-03-05,Yes,Islamabad,Full-Time,10,10,1,151.386
